transaction_id,timestamp,sender_id,receiver_id,amount,currency,tx_type,is_fraud,flag_reason
TXN-24761495,2026-01-11T10:23:00.187276,ACC-3661-ATVI,ACC-1712-VODY,7917.52,USD,swift,0,
TXN-43487920,2026-02-14T13:41:00.187276,ACC-7599-EZCC,ACC-7228-YSYB,13968.98,USD,swift,0,
TXN-03272440,2026-03-25T00:19:00.187276,ACC-4850-YYUJ,ACC-6047-IZOL,6892.81,USD,wire,0,
TXN-74269868,2026-06-04T01:39:00.187276,ACC-8301-GCPS,ACC-3360-OWCI,5571.51,USD,wire,0,
TXN-16421596,2026-05-12T08:17:00.187276,ACC-9614-XKQA,ACC-0358-QCKT,652.22,USD,ach,0,
TXN-42643635,2026-01-08T06:29:00.187276,ACC-0788-KGMR,ACC-0941-FUKL,7314.59,USD,ach,0,
TXN-09139422,2026-01-14T01:36:00.187276,ACC-9175-KWZI,ACC-0634-OPGP,9215.37,USD,wire,1,structuring|off_hours
TXN-76139616,2026-03-25T10:46:00.187276,ACC-5068-KTBX,ACC-6078-HYTP,11731.17,USD,swift,0,
TXN-84050952,2026-05-12T23:58:00.187276,ACC-0793-KCVU,ACC-9500-KEMX,11437.1,USD,swift,0,
TXN-17962994,2026-01-16T18:30:00.187276,ACC-3700-QZNW,ACC-5851-BJFQ,9372.66,USD,swift,0,
TXN-37111424,2026-02-06T07:31:00.187276,ACC-9020-XNJH,ACC-6474-RGRX,11051.9,USD,wire,0,
TXN-41584687,2026-01-20T17:11:00.187276,ACC-7391-EZJG,ACC-3360-OWCI,9695.14,USD,wire,0,
TXN-83634057,2026-01-27T14:44:00.187276,ACC-4283-KWUY,ACC-7569-JKEU,7850.22,USD,swift,0,
TXN-98355965,2026-04-15T19:17:00.187276,ACC-5673-LFQT,ACC-4600-SXTZ,14437.53,USD,internal,0,
TXN-40148100,2026-01-30T03:03:00.187276,ACC-1370-ISNN,ACC-6474-RGRX,1315.49,USD,internal,0,
TXN-98683576,2026-03-21T13:12:00.187276,ACC-1625-PKIJ,ACC-9841-XCIO,6583.41,USD,swift,0,
TXN-03843905,2025-12-15T11:30:00.187276,ACC-1462-CCYF,ACC-9669-ZKOC,14697.8,USD,ach,0,
TXN-28020008,2026-02-19T23:21:00.187276,ACC-7022-XMNL,ACC-9794-NASO,4636.57,USD,swift,0,
TXN-34613673,2026-05-31T00:13:00.187276,ACC-7763-RRAB,ACC-4600-SXTZ,456.21,USD,wire,0,
TXN-97834689,2026-02-23T07:16:00.187276,ACC-9500-KEMX,ACC-0457-OFHM,3906.12,USD,wire,0,
TXN-69689877,2025-12-22T01:25:00.187276,ACC-5851-BJFQ,ACC-3860-DKYE,7420.04,USD,swift,0,
TXN-91268870,2026-01-07T03:13:00.187276,ACC-1609-VIVQ,ACC-1877-IYLU,1028.6,USD,wire,0,
TXN-88153504,2026-03-23T15:24:00.187276,ACC-7412-BCEU,ACC-2662-WECQ,8333.43,USD,wire,0,
TXN-83028919,2026-02-10T12:51:00.187276,ACC-0788-KGMR,ACC-7569-JKEU,6130.85,USD,wire,0,
TXN-63216356,2026-05-20T11:23:00.187276,ACC-5749-GTZM,ACC-0597-MQZU,8129.57,USD,ach,0,
TXN-31072812,2026-02-09T12:37:00.187276,ACC-2996-WTSL,ACC-0850-MXFO,674.79,USD,swift,0,
TXN-90747798,2026-05-16T04:51:00.187276,ACC-3579-PZUP,ACC-4490-DZNU,14005.93,USD,swift,0,
TXN-95312930,2026-02-16T14:26:00.187276,ACC-7701-XHLG,ACC-0078-BYKV,12644.46,USD,ach,0,
TXN-47866910,2026-05-07T11:28:00.187276,ACC-5842-NZFN,ACC-4283-KWUY,9069.87,USD,internal,1,structuring
TXN-06465809,2026-03-29T01:49:00.187276,ACC-0078-BYKV,ACC-4944-OVZR,14183.86,USD,internal,0,
TXN-25874651,2026-04-03T03:25:00.187276,ACC-6819-TKHS,ACC-9841-XCIO,3198.83,USD,internal,0,
TXN-89314556,2025-12-13T17:18:00.187276,ACC-3579-PZUP,ACC-5586-JMMG,7174.11,USD,wire,0,
TXN-83396720,2026-05-30T00:36:00.187276,ACC-2161-ZAAB,ACC-8620-EARQ,5922.23,USD,wire,0,
TXN-31528517,2026-05-24T15:14:00.187276,ACC-9020-XNJH,ACC-6474-RGRX,10100.08,USD,internal,0,
TXN-91969648,2026-03-15T14:32:00.187276,ACC-5970-VIPZ,ACC-0299-TKLU,6967.25,USD,ach,0,
TXN-00771937,2026-03-31T19:24:00.187276,ACC-7725-MTMH,ACC-4944-OVZR,13824.91,USD,internal,0,
TXN-71044985,2026-01-26T22:02:00.187276,ACC-0788-KGMR,ACC-7655-VOZN,3356.16,USD,swift,0,
TXN-01589535,2026-03-10T20:27:00.187276,ACC-7228-YSYB,ACC-3508-LUMJ,156.67,USD,swift,0,
TXN-43832131,2026-01-06T03:46:00.187276,ACC-6527-FWXK,ACC-4230-NHQJ,2946.87,USD,ach,0,
TXN-19375099,2025-12-25T13:18:00.187276,ACC-2492-KRUJ,ACC-7561-RVOL,14006.77,USD,ach,0,
TXN-74794091,2026-04-21T19:00:00.187276,ACC-2212-TFGZ,ACC-7412-BCEU,14879.67,USD,internal,0,
TXN-91744072,2026-06-01T13:06:00.187276,ACC-3597-YYKC,ACC-9041-VDOL,10112.84,USD,wire,0,
TXN-65856839,2026-03-01T09:04:00.187276,ACC-0941-FUKL,ACC-0299-TKLU,10218.59,USD,swift,0,
TXN-08233872,2026-04-14T06:43:00.187276,ACC-7753-YQDB,ACC-3400-ZCRC,4205.1,USD,swift,0,
TXN-63282010,2026-04-24T04:30:00.187276,ACC-9841-XCIO,ACC-3148-KZXU,53805.79,USD,wire,1,large_transfer|off_hours
TXN-80352555,2026-02-10T01:20:00.187276,ACC-3473-RBKV,ACC-0634-OPGP,9398.16,USD,wire,0,
TXN-66798715,2026-04-10T09:01:00.187276,ACC-1586-BRCN,ACC-3148-KZXU,870.73,USD,internal,1,smurfing
TXN-21497700,2026-04-21T02:14:00.187276,ACC-6439-UBCZ,ACC-4039-NPGB,11473.27,USD,swift,0,
TXN-67160474,2026-05-05T22:15:00.187276,ACC-1587-WKZR,ACC-3597-KHOD,4733.53,USD,wire,0,
TXN-95318787,2026-01-09T21:08:00.187276,ACC-4490-DZNU,ACC-2280-VMVP,9180.54,USD,swift,0,
TXN-54210388,2025-12-24T05:53:00.187276,ACC-0570-RYGX,ACC-0634-OPGP,1102.52,USD,wire,1,off_hours|smurfing
TXN-34746143,2026-04-04T07:39:00.187276,ACC-6439-UBCZ,ACC-1326-USAH,1564.11,USD,wire,0,
TXN-95603195,2026-04-04T11:31:00.187276,ACC-2731-RKFN,ACC-1760-IAHC,233.71,USD,wire,0,
TXN-86793567,2026-05-09T02:07:00.187276,ACC-5732-RWSY,ACC-0986-PEOK,3881.48,USD,swift,0,
TXN-63036680,2026-04-11T18:49:00.187276,ACC-7561-RVOL,ACC-4356-SSZP,11965.53,USD,wire,0,
TXN-74530328,2026-01-10T04:47:00.187276,ACC-6987-MLVW,ACC-7045-NDZV,5398.27,USD,ach,0,
TXN-80425792,2026-01-15T10:29:00.187276,ACC-7172-GIQB,ACC-6325-GLSU,14555.55,USD,ach,0,
TXN-85447161,2025-12-23T02:42:00.187276,ACC-0021-ZDAL,ACC-5037-BMXF,6359.81,USD,ach,0,
TXN-08403769,2026-01-29T16:08:00.187276,ACC-0499-CKYW,ACC-9841-XCIO,2880.87,USD,swift,0,
TXN-68561652,2026-06-04T17:39:00.187276,ACC-7229-BQGW,ACC-4109-KYML,8513.15,USD,internal,0,
TXN-53126479,2026-05-15T04:36:00.187276,ACC-6857-NEOU,ACC-5623-LIPJ,13147.78,USD,wire,0,
TXN-67844031,2026-04-14T03:08:00.187276,ACC-8795-ZOQY,ACC-6849-GUOW,819.71,USD,swift,1,off_hours|smurfing
TXN-42175738,2026-01-30T07:21:00.187276,ACC-7099-CPXC,ACC-7229-BQGW,197.89,USD,internal,0,
TXN-75702606,2025-12-16T12:17:00.187276,ACC-7599-EZCC,ACC-2446-IMOY,9488.45,USD,internal,0,
TXN-14869617,2025-12-19T19:22:00.187276,ACC-4600-SXTZ,ACC-0303-UHBZ,13286.46,USD,ach,0,
TXN-64841892,2026-03-05T12:25:00.187276,ACC-1625-PKIJ,ACC-6527-FWXK,12651.08,USD,wire,0,
TXN-49195511,2025-12-14T16:18:00.187276,ACC-9669-ZKOC,ACC-6078-HYTP,14044.91,USD,internal,0,
TXN-80568739,2026-04-04T02:33:00.187276,ACC-5508-YSNF,ACC-6551-YGBG,14120.37,USD,swift,0,
TXN-74727616,2025-12-24T22:19:00.187276,ACC-3408-YCHF,ACC-9392-BWPD,2915.64,USD,swift,0,
TXN-15435557,2026-06-04T06:30:00.187276,ACC-0793-KCVU,ACC-0036-HDOW,13819.15,USD,ach,0,
TXN-20642517,2026-04-25T05:00:00.187276,ACC-3315-VVSM,ACC-5037-BMXF,9460.41,USD,internal,0,
TXN-38533315,2026-01-10T11:47:00.187276,ACC-2735-MMIK,ACC-0064-WODP,1267.05,USD,swift,0,
TXN-17778274,2026-05-27T14:14:00.187276,ACC-1968-NBYW,ACC-5508-YSNF,13242.21,USD,internal,0,
TXN-43532611,2026-04-15T11:39:00.187276,ACC-9473-UQMZ,ACC-6849-GUOW,10432.92,USD,swift,0,
TXN-93643978,2026-04-09T03:47:00.187276,ACC-1835-PXJI,ACC-9614-XKQA,597.24,USD,ach,0,
TXN-25963918,2026-01-29T10:05:00.187276,ACC-3480-KKBG,ACC-0926-ANOM,6404.09,USD,swift,0,
TXN-43039989,2026-05-04T01:09:00.187276,ACC-3028-BOGM,ACC-2161-ZAAB,1317.15,USD,wire,0,
TXN-60676905,2026-02-22T09:43:00.187276,ACC-1835-PXJI,ACC-5900-CNXF,7005.53,USD,internal,0,
TXN-37573657,2026-03-28T09:39:00.187276,ACC-3661-ATVI,ACC-1304-IHKT,4789.46,USD,swift,0,
TXN-14307394,2025-12-15T00:38:00.187276,ACC-6247-NKGO,ACC-3216-JNUZ,5418.44,USD,wire,0,
TXN-02001798,2026-02-22T11:42:00.187276,ACC-8766-UUNS,ACC-2149-VUDK,13902.76,USD,wire,0,
TXN-02805800,2026-01-07T21:33:00.187276,ACC-9841-XCIO,ACC-3148-KZXU,95407.34,USD,ach,1,large_transfer
TXN-85376110,2026-06-07T14:18:00.187276,ACC-5602-HIUK,ACC-7561-RVOL,177.58,USD,internal,0,
TXN-49941262,2026-02-19T07:00:00.187276,ACC-0850-MXFO,ACC-4109-KYML,11379.2,USD,wire,0,
TXN-93812489,2026-04-08T15:42:00.187276,ACC-9794-NASO,ACC-9175-KWZI,3452.3,USD,ach,0,
TXN-24761992,2026-04-09T02:43:00.187276,ACC-1609-VIVQ,ACC-7045-NDZV,7057.64,USD,swift,0,
TXN-22507941,2026-03-05T21:30:00.187276,ACC-3597-YYKC,ACC-1671-JDZW,14131.85,USD,swift,0,
TXN-00140401,2026-01-31T09:38:00.187276,ACC-4613-OTIS,ACC-0597-MQZU,2127.31,USD,ach,0,
TXN-21752950,2026-02-25T18:10:00.187276,ACC-9254-HTKO,ACC-6819-TKHS,5130.34,USD,swift,0,
TXN-57429912,2026-03-27T16:58:00.187276,ACC-4668-ELIB,ACC-8851-TRSL,4529.58,USD,wire,0,
TXN-84464133,2026-05-02T21:09:00.187276,ACC-7229-BQGW,ACC-7569-JKEU,9466.1,USD,swift,0,
TXN-06827828,2026-03-16T01:35:00.187276,ACC-4898-SNZB,ACC-3597-YYKC,1354.27,USD,ach,1,off_hours|smurfing
TXN-44211447,2025-12-17T17:48:00.187276,ACC-2446-IMOY,ACC-4185-ASUS,1088.89,USD,swift,0,
TXN-09010339,2026-02-19T01:24:00.187276,ACC-6124-BPTV,ACC-3473-RBKV,6847.22,USD,internal,0,
TXN-54135946,2026-04-19T19:20:00.187276,ACC-9500-KEMX,ACC-6372-BDKA,2397.68,USD,wire,0,
TXN-26876632,2026-01-11T12:36:00.187276,ACC-0499-CKYW,ACC-2428-YFEX,14328.7,USD,ach,0,
TXN-33081024,2026-01-11T01:29:00.187276,ACC-7045-NDZV,ACC-4272-FVCX,2423.78,USD,internal,0,
TXN-20799447,2026-05-08T01:42:00.187276,ACC-9031-FJTH,ACC-2149-VUDK,3065.46,USD,ach,0,
TXN-78385853,2026-04-01T22:02:00.187276,ACC-3315-VVSM,ACC-6849-GUOW,4966.93,USD,swift,0,
TXN-64643443,2026-04-05T09:46:00.187276,ACC-0120-ZCJY,ACC-0634-OPGP,102017.28,USD,swift,1,large_transfer
TXN-50200298,2026-05-14T00:36:00.187276,ACC-6439-UBCZ,ACC-6247-NKGO,6509.55,USD,swift,0,
TXN-21976765,2026-05-26T00:54:00.187276,ACC-8541-BAKI,ACC-0192-FUHU,14188.03,USD,ach,0,
TXN-93086070,2026-01-18T04:06:00.187276,ACC-7172-GIQB,ACC-5851-BJFQ,13748.63,USD,ach,0,
TXN-07755523,2026-04-14T08:58:00.187276,ACC-3661-ATVI,ACC-3216-JNUZ,11343.18,USD,internal,0,
TXN-48709770,2026-03-23T09:20:00.187276,ACC-7569-JKEU,ACC-6884-GBRS,6959.4,USD,wire,0,
TXN-50803552,2026-05-21T17:53:00.187276,ACC-7701-XHLG,ACC-9841-XCIO,11202.06,USD,ach,0,
TXN-47102652,2026-03-19T20:10:00.187276,ACC-4356-SSZP,ACC-0788-KGMR,10070.92,USD,swift,0,
TXN-24975433,2026-04-12T09:14:00.187276,ACC-9254-HTKO,ACC-0036-HDOW,10718.04,USD,swift,0,
TXN-73261451,2026-01-13T11:02:00.187276,ACC-6551-YGBG,ACC-5758-HHNI,9124.48,USD,ach,0,
TXN-93645123,2026-02-21T22:44:00.187276,ACC-6527-FWXK,ACC-3216-JNUZ,10087.31,USD,wire,0,
TXN-12540603,2026-05-31T03:19:00.187276,ACC-7937-EVBY,ACC-2735-MMIK,10730.46,USD,ach,0,
TXN-46529422,2026-04-01T17:13:00.187276,ACC-9209-SNGQ,ACC-9041-VDOL,9954.97,USD,wire,0,
TXN-65026493,2026-03-18T17:29:00.187276,ACC-4944-OVZR,ACC-3579-PZUP,777.54,USD,swift,0,
TXN-57032752,2026-01-29T02:33:00.187276,ACC-3508-LUMJ,ACC-7022-XMNL,289.77,USD,wire,0,
TXN-44039822,2025-12-12T06:02:00.187276,ACC-9020-XNJH,ACC-5795-NCSY,3347.49,USD,wire,0,
TXN-70968714,2026-05-28T00:56:00.187276,ACC-9715-GQPO,ACC-9031-FJTH,1659.87,USD,internal,0,
TXN-35387207,2026-03-01T12:50:00.187276,ACC-2735-MMIK,ACC-0783-QPQL,5956.21,USD,swift,0,
TXN-97196671,2026-01-08T02:23:00.187276,ACC-6819-TKHS,ACC-4976-XHSF,274.17,USD,internal,0,
TXN-42340636,2025-12-12T07:23:00.187276,ACC-3473-RBKV,ACC-1370-ISNN,12235.52,USD,internal,0,
TXN-83328714,2025-12-19T22:06:00.187276,ACC-0788-KGMR,ACC-2212-TFGZ,9003.09,USD,wire,0,
TXN-19411728,2026-04-25T13:20:00.187276,ACC-2506-PTOT,ACC-9388-GPIW,4899.1,USD,swift,0,
TXN-34163902,2026-05-31T17:18:00.187276,ACC-0793-KCVU,ACC-9020-XNJH,13265.31,USD,internal,0,
TXN-09434097,2026-05-28T10:14:00.187276,ACC-7228-YSYB,ACC-5842-NZFN,6761.23,USD,ach,0,
TXN-53445790,2026-04-16T13:55:00.187276,ACC-0153-GUNW,ACC-7412-BCEU,9264.41,USD,wire,0,
TXN-08403832,2026-02-26T02:57:00.187276,ACC-7561-RVOL,ACC-1326-USAH,1236.88,USD,ach,0,
TXN-29172921,2026-03-14T10:28:00.187276,ACC-0640-NKQH,ACC-2464-REDL,9648.48,USD,ach,0,
TXN-78061700,2026-05-11T09:57:00.187276,ACC-4356-SSZP,ACC-0870-ERAL,4797.2,USD,wire,0,
TXN-38738316,2026-04-21T08:51:00.187276,ACC-5815-OWDA,ACC-3480-KKBG,12711.68,USD,internal,0,
TXN-21241039,2026-03-06T02:23:00.187276,ACC-7045-NDZV,ACC-0153-GUNW,12031.7,USD,ach,0,
TXN-99961446,2026-05-13T07:43:00.187276,ACC-4981-LFIU,ACC-2996-WTSL,140.34,USD,swift,0,
TXN-14529622,2025-12-26T01:13:00.187276,ACC-5749-GTZM,ACC-2464-REDL,1927.14,USD,ach,0,
TXN-41217107,2026-05-09T13:03:00.187276,ACC-7421-DLCM,ACC-3860-DKYE,7636.0,USD,swift,0,
TXN-84418040,2026-04-07T04:20:00.187276,ACC-7561-RVOL,ACC-7701-XHLG,2687.71,USD,ach,0,
TXN-56826988,2026-02-24T04:46:00.187276,ACC-0793-KCVU,ACC-9592-QVZL,4114.32,USD,swift,0,
TXN-01063228,2025-12-29T06:35:00.187276,ACC-5583-HXSZ,ACC-4039-NPGB,6369.32,USD,swift,0,
TXN-93400529,2026-01-17T10:11:00.187276,ACC-3597-YYKC,ACC-8766-UUNS,11394.93,USD,internal,0,
TXN-02690915,2026-05-10T12:19:00.187276,ACC-4600-SXTZ,ACC-2563-POZA,5737.73,USD,internal,0,
TXN-98922365,2026-04-04T04:34:00.187276,ACC-0783-QPQL,ACC-0499-CKYW,5031.85,USD,swift,0,
TXN-48209651,2026-01-28T00:08:00.187276,ACC-5758-HHNI,ACC-1515-PFEI,10969.01,USD,internal,0,
TXN-00106344,2026-04-13T08:09:00.187276,ACC-4039-NPGB,ACC-9820-FVJQ,5628.52,USD,swift,0,
TXN-97149424,2026-02-25T15:47:00.187276,ACC-0570-RYGX,ACC-8795-ZOQY,1348.41,USD,internal,1,smurfing
TXN-61387043,2026-04-18T17:41:00.187276,ACC-3661-ATVI,ACC-0192-FUHU,912.68,USD,swift,0,
TXN-71859841,2026-03-27T18:25:00.187276,ACC-1587-WKZR,ACC-7229-BQGW,9482.74,USD,wire,0,
TXN-29866734,2026-06-05T16:51:00.187276,ACC-2422-WJCT,ACC-5623-LIPJ,14166.77,USD,ach,0,
TXN-95717475,2026-02-12T02:48:00.187276,ACC-5508-YSNF,ACC-8301-GCPS,234.44,USD,wire,0,
TXN-35927042,2026-05-22T18:08:00.187276,ACC-5851-BJFQ,ACC-2456-LPEI,7802.13,USD,ach,0,
TXN-72361526,2026-03-27T01:03:00.187276,ACC-0788-KGMR,ACC-1515-PFEI,14516.87,USD,swift,0,
TXN-10186761,2026-05-08T04:56:00.187276,ACC-7022-XMNL,ACC-6857-NEOU,9560.89,USD,internal,0,
TXN-01651801,2026-01-14T03:57:00.187276,ACC-4039-NPGB,ACC-0192-FUHU,4656.1,USD,ach,0,
TXN-20237636,2026-04-12T02:16:00.187276,ACC-9820-FVJQ,ACC-5758-HHNI,9524.44,USD,ach,1,structuring|off_hours
TXN-30584315,2026-01-28T10:21:00.187276,ACC-9669-ZKOC,ACC-0850-MXFO,8528.03,USD,ach,0,
TXN-81094413,2026-01-25T01:13:00.187276,ACC-9592-QVZL,ACC-7561-RVOL,14745.06,USD,swift,0,
TXN-54204752,2026-03-31T16:08:00.187276,ACC-0793-KCVU,ACC-0570-RYGX,1243.16,USD,wire,0,
TXN-72387661,2026-03-14T01:27:00.187276,ACC-8462-PUQY,ACC-4490-DZNU,9234.55,USD,wire,1,structuring|off_hours
TXN-33081919,2026-01-02T01:43:00.187276,ACC-0640-NKQH,ACC-5673-LFQT,7825.11,USD,internal,0,
TXN-04914257,2026-04-12T10:58:00.187276,ACC-3597-YYKC,ACC-6078-HYTP,5593.24,USD,internal,0,
TXN-59041849,2026-02-27T02:33:00.187276,ACC-0640-NKQH,ACC-1992-AVFL,905.76,USD,internal,0,
TXN-07797520,2026-03-02T22:10:00.187276,ACC-9680-LSCO,ACC-5732-RWSY,12539.55,USD,ach,0,
TXN-16026775,2025-12-15T14:17:00.187276,ACC-7725-MTMH,ACC-6439-UBCZ,11284.02,USD,ach,0,
TXN-76368858,2026-03-13T09:49:00.187276,ACC-8213-DHAO,ACC-9031-FJTH,6226.24,USD,ach,0,
TXN-67825991,2025-12-09T16:02:00.187276,ACC-0793-KCVU,ACC-7229-BQGW,13107.85,USD,internal,0,
TXN-96496230,2026-05-31T09:24:00.187276,ACC-9680-LSCO,ACC-6001-GSVS,9208.26,USD,wire,0,
TXN-13407419,2026-03-08T09:09:00.187276,ACC-8213-DHAO,ACC-1370-ISNN,12863.65,USD,wire,0,
TXN-33105708,2026-03-17T04:48:00.187276,ACC-5749-GTZM,ACC-6018-ESKO,13149.7,USD,wire,0,
TXN-63251119,2026-01-10T11:00:00.187276,ACC-8620-EARQ,ACC-2161-ZAAB,14808.93,USD,swift,0,
TXN-86059905,2026-01-21T09:17:00.187276,ACC-1992-AVFL,ACC-7753-YQDB,3688.17,USD,ach,0,
TXN-47931167,2026-05-26T17:15:00.187276,ACC-4613-OTIS,ACC-8301-GCPS,13938.6,USD,internal,0,
TXN-16139631,2026-03-17T03:24:00.187276,ACC-7045-NDZV,ACC-4272-FVCX,14274.98,USD,wire,0,
TXN-61027205,2026-05-28T00:09:00.187276,ACC-2161-ZAAB,ACC-7022-XMNL,11943.33,USD,internal,0,
TXN-16306181,2026-02-04T13:59:00.187276,ACC-3473-RBKV,ACC-9041-VDOL,5181.23,USD,swift,0,
TXN-11255367,2026-05-25T16:00:00.187276,ACC-0976-ZKPF,ACC-1124-SOAJ,3392.08,USD,wire,0,
TXN-36565235,2026-02-20T21:17:00.187276,ACC-0522-SEZC,ACC-9392-BWPD,11182.04,USD,wire,0,
TXN-38022805,2026-05-04T06:18:00.187276,ACC-7701-XHLG,ACC-7787-USXO,11066.92,USD,internal,0,
TXN-78434286,2025-12-24T13:44:00.187276,ACC-1968-NBYW,ACC-7701-XHLG,4828.66,USD,internal,0,
TXN-49682592,2026-05-30T23:43:00.187276,ACC-0522-SEZC,ACC-0303-UHBZ,1643.46,USD,wire,0,
TXN-15495473,2026-04-25T09:30:00.187276,ACC-8060-APOY,ACC-0303-UHBZ,7522.5,USD,swift,0,
TXN-87367198,2026-01-15T14:28:00.187276,ACC-7045-NDZV,ACC-6439-UBCZ,563.44,USD,internal,0,
TXN-12141081,2026-02-26T11:54:00.187276,ACC-9614-XKQA,ACC-3597-YYKC,9484.6,USD,ach,0,
TXN-14333036,2026-04-14T04:55:00.187276,ACC-5795-NCSY,ACC-7391-EZJG,2332.9,USD,ach,0,
TXN-41525623,2026-02-04T17:57:00.187276,ACC-0250-XIOR,ACC-1587-WKZR,9726.67,USD,swift,1,structuring
TXN-46011046,2026-03-05T08:53:00.187276,ACC-0712-LKHL,ACC-7045-NDZV,5900.87,USD,wire,0,
TXN-00672321,2026-04-23T18:28:00.187276,ACC-9592-QVZL,ACC-6439-UBCZ,12850.97,USD,swift,0,
TXN-96651885,2026-01-01T23:30:00.187276,ACC-1370-ISNN,ACC-5037-BMXF,12754.66,USD,internal,0,
TXN-00543518,2026-04-05T15:20:00.187276,ACC-4981-LFIU,ACC-0192-FUHU,7262.5,USD,ach,0,
TXN-62253749,2026-01-31T02:01:00.187276,ACC-6987-MLVW,ACC-7099-CPXC,5465.28,USD,wire,0,
TXN-71494914,2026-05-30T23:34:00.187276,ACC-3597-YYKC,ACC-1712-VODY,12632.82,USD,wire,0,
TXN-95871020,2026-01-02T06:40:00.187276,ACC-4283-KWUY,ACC-5393-LCZP,14705.14,USD,internal,0,
TXN-43467256,2026-05-09T08:19:00.187276,ACC-0850-MXFO,ACC-0036-HDOW,558.19,USD,ach,0,
TXN-71446498,2026-03-20T10:29:00.187276,ACC-4600-SXTZ,ACC-2260-RBDT,11190.74,USD,wire,0,
TXN-40383978,2026-04-06T15:34:00.187276,ACC-6001-GSVS,ACC-6474-RGRX,5541.48,USD,wire,0,
TXN-20374640,2026-01-06T21:17:00.187276,ACC-9020-XNJH,ACC-0986-PEOK,3412.78,USD,swift,0,
TXN-00538282,2026-02-17T17:57:00.187276,ACC-0522-SEZC,ACC-4600-SXTZ,5790.2,USD,swift,0,
TXN-97215552,2026-02-23T13:18:00.187276,ACC-3473-RBKV,ACC-6047-IZOL,13637.76,USD,ach,0,
TXN-87525888,2026-03-22T17:11:00.187276,ACC-5586-JMMG,ACC-5583-HXSZ,7354.02,USD,wire,0,
TXN-92324436,2026-01-31T17:07:00.187276,ACC-4944-OVZR,ACC-0616-VSXH,2740.07,USD,swift,0,
TXN-28032204,2026-02-26T22:12:00.187276,ACC-7421-DLCM,ACC-2260-RBDT,2460.09,USD,internal,0,
TXN-65352504,2025-12-16T21:17:00.187276,ACC-1877-IYLU,ACC-4850-YYUJ,2615.47,USD,wire,0,
TXN-53105139,2026-02-10T04:12:00.187276,ACC-0115-ZMEK,ACC-0941-FUKL,9904.41,USD,swift,0,
TXN-17407509,2026-01-13T13:41:00.187276,ACC-9209-SNGQ,ACC-6819-TKHS,9112.27,USD,ach,0,
TXN-44974756,2026-06-02T22:52:00.187276,ACC-7180-FWWO,ACC-1587-WKZR,2861.7,USD,internal,0,
TXN-16497668,2026-02-01T23:48:00.187276,ACC-0522-SEZC,ACC-7763-RRAB,4197.07,USD,swift,0,
TXN-78450544,2025-12-28T12:26:00.187276,ACC-6987-MLVW,ACC-8301-GCPS,6030.89,USD,wire,0,
TXN-42419404,2026-02-12T16:37:00.187276,ACC-5749-GTZM,ACC-8851-TRSL,3096.26,USD,internal,0,
TXN-59887393,2026-05-20T17:51:00.187276,ACC-9473-UQMZ,ACC-7226-BBFO,9876.9,USD,ach,0,
TXN-95130655,2026-03-25T23:30:00.187276,ACC-0976-ZKPF,ACC-0712-LKHL,437.35,USD,ach,0,
TXN-65553949,2025-12-28T03:17:00.187276,ACC-4048-YPOO,ACC-2161-ZAAB,6131.38,USD,internal,0,
TXN-39522350,2026-05-20T21:33:00.187276,ACC-0358-QCKT,ACC-5749-GTZM,13039.39,USD,ach,0,
TXN-78641349,2026-02-16T19:16:00.187276,ACC-3860-DKYE,ACC-3597-KHOD,14279.15,USD,wire,0,
TXN-86889334,2026-01-22T11:56:00.187276,ACC-5851-BJFQ,ACC-7599-EZCC,1478.33,USD,internal,0,
TXN-76785858,2026-06-06T14:05:00.187276,ACC-0358-QCKT,ACC-5586-JMMG,1531.04,USD,wire,0,
TXN-37767381,2026-01-21T05:58:00.187276,ACC-3597-KHOD,ACC-6001-GSVS,10183.29,USD,swift,0,
TXN-79147397,2026-04-10T13:18:00.187276,ACC-4048-YPOO,ACC-9031-FJTH,10712.68,USD,ach,0,
TXN-40942976,2026-01-14T07:46:00.187276,ACC-4283-KWUY,ACC-5732-RWSY,9605.94,USD,internal,0,
TXN-54141932,2026-02-10T16:48:00.187276,ACC-9031-FJTH,ACC-4600-SXTZ,6612.45,USD,internal,0,
TXN-78852902,2026-04-07T11:28:00.187276,ACC-3597-YYKC,ACC-6018-ESKO,14128.07,USD,ach,0,
TXN-73093993,2026-02-25T16:04:00.187276,ACC-4739-QGFO,ACC-1877-IYLU,11570.15,USD,wire,0,
TXN-14704660,2026-05-19T21:14:00.187276,ACC-1462-CCYF,ACC-0570-RYGX,8650.98,USD,wire,0,
TXN-27569232,2026-02-20T13:09:00.187276,ACC-5970-VIPZ,ACC-7701-XHLG,10171.64,USD,ach,0,
TXN-39734723,2026-04-10T10:42:00.187276,ACC-2212-TFGZ,ACC-8213-DHAO,10483.34,USD,swift,0,
TXN-34100127,2025-12-12T14:22:00.187276,ACC-7099-CPXC,ACC-6047-IZOL,6403.43,USD,internal,0,
TXN-30206015,2026-02-09T18:52:00.187276,ACC-9388-GPIW,ACC-2422-WJCT,9157.44,USD,swift,0,
TXN-60002644,2026-01-21T17:09:00.187276,ACC-6124-BPTV,ACC-0120-ZCJY,2663.47,USD,internal,0,
TXN-87795166,2026-01-12T11:32:00.187276,ACC-4272-FVCX,ACC-4981-LFIU,5717.47,USD,internal,0,
